STABR,FSCSKEY,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,ADDRES_M,CITY_M,ZIP_M,ZIP4_M,CNTY,PHONE,C_RELATN,C_LEGBAS,C_ADMIN,C_FSCS,GEOCODE,LSABOUND,STARTDAT,ENDDATE,POPU_LSA,F_POPLSA,POPU_UND,CENTLIB,F_CENLIB,BRANLIB,F_BRLIB,BKMOB,F_BKMOB,MASTER,F_MASTER,LIBRARIA,F_LIBRAR,OTHPAID,F_OTHSTF,TOTSTAFF,F_TOTSTF,LOCGVT,F_LOCGVT,STGVT,F_STGVT,FEDGVT,F_FEDGVT,OTHINCM,F_OTHINC,TOTINCM,F_TOTINC,SALARIES,F_SALX,BENEFIT,F_BENX,STAFFEXP,F_TOSTFX,PRMATEXP,F_PRMATX,ELMATEXP,F_ELMATX,OTHMATEX,F_OTMATX,TOTEXPCO,F_TOCOLX,OTHOPEXP,F_OTHOPX,TOTOPEXP,F_TOTOPX,LCAP_REV,F_LCAPRV,SCAP_REV,F_SCAPRV,FCAP_REV,F_FCAPRV,OCAP_REV,F_OCAPRV,CAP_REV,F_TCAPRV,CAPITAL,F_TCAPX,BKVOL,F_BKVOL,AUDIO_PH,F_AUD_PH,VIDEO_PH,F_VID_PH,TOTPHYS,F_TOTPHY,OTHPHYS,F_OTHPHY,HRS_OPEN,F_HRS_OP,VISITS,F_VISITS,VISITRPT,REFERENC,F_REFER,REFERRPT,REGBOR,F_REGBOR,ODFINE,AUTORENEW,EBOOK_AE,EBOOK_CO,EBOOK_SL,ESERIAL_AE,ESERIAL_CO,ESERIAL_SL,EAUDIO_AE,EAUDIO_CO,EAUDIO_SL,EVIDEO_AE,EVIDEO_CO,EVIDEO_SL,RESDB_AE,RESDB_CO,RESDB_SL,OLP_AE,OLP_CO,OLP_SL,EBOOK_CIR,ESERIAL_CIR,EAUDIO_CIR,EVIDEO_CIR,KIDPHYSCIR,TOTCIR,F_TOTCIR,ELMATCIR,F_EMTCIR,PHYSCIR,F_PHYSCR,OTHPHCIR,F_OTHPCR,LOANTO,F_LOANTO,LOANFM,F_LOANFM,TOTPRO,F_TOTPRO,K0_5PRO,K6_11PRO,YAPRO,F_YAPRO,ADULTPRO,GENPRO,ONPRO,OFFPRO,VIRPRO,TOTATTEN,F_TOTATT,K0_5ATTEN,K6_11ATTEN,YAATTEN,F_YAATT,ADULTATTEN,GENATTEN,ONATTEN,OFFATTEN,VIRATTEN,TOTPRES,TOTVIEWS,GPTERMS,F_GPTERM,PITUSR,F_PITUSR,PITUSRRPT,WIFISESS,F_WIFISS,WIFISRPT,YR_SUB,OBEREG,RSTATUS,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE,LSAGEOID,LSAGEORATIO,LSAGEOTYPE,CNTYPOP,LOCALE_ADD,LOCALE_MOD,CENTRACT,CENBLOCK,CDCODE,CBSA,MICROF,GEOSTATUS,GEOSCORE,GEOMTYPE
MO,MO0112,MO0112,SEYMOUR COMMUNITY LIBRARY,320 E CLINTON AVE,SEYMOUR,65746,8936,PO BOX 247,SEYMOUR,65746,M,WEBSTER,4179354193,NO,LD,SO,Y,PL2,N,07/01/2023,06/30/2024,993,R_24,993,1,R_24,0,R_24,0,R_24,0,R_24,1.23,R_24,0,R_24,1.23,R_24,46014,R_24,3990,R_24,2558,R_24,28925,R_24,81487,R_24,-9,H_24,-9,H_24,-9,H_24,7843,R_24,2095,R_24,367,R_24,10305,R_24,-9,H_24,67093,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,3875,R_24,14320,R_24,784,R_24,1416,R_24,16541,R_24,21,R_24,2431,R_24,14573,R_24,CT,103,R_24,ES,1478,R_24,N,N,N,Y,N,N,Y,N,N,Y,N,N,N,N,N,Y,Y,N,Y,Y,482,317,736,0,7650,18655,R_24,1535,R_24,17120,R_24,51,R_24,1611,R_24,1525,R_24,59,R_24,47,0,0,R_24,12,0,59,0,0,962,R_24,859,0,0,R_24,103,0,962,0,0,0,0,7,R_24,2942,R_24,CT,1460,R_24,ES,2025,04,1,00,00,00,-92.76372533,37.14939874,2966800,0.539,PLACE,42041,42,42,29225470401,292254704013007,2907,44180,0,E,98.49,POINTADDRESS
MO,MO0113,MO0113,SAINT CLAIR COUNTY LIBRARY,115 CHESTNUT ST,OSCEOLA,64776,2502,115 CHESTNUT ST,OSCEOLA,64776,2502,ST. CLAIR,4176462214,ME,LD,MO,Y,CO3,N,01/01/2023,12/31/2023,8252,R_24,8252,1,R_24,1,R_24,1,R_24,0,R_24,1,R_24,3.85,R_24,4.85,R_24,245978,R_24,22478,R_24,10316,R_24,24261,R_24,303033,R_24,131306,R_24,36063,R_24,167369,R_24,15725,R_24,1796,R_24,3490,R_24,21011,R_24,72530,R_24,260910,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,35096,R_24,1820,R_24,3517,R_24,40448,R_24,15,R_24,4368,R_24,43985,R_24,CT,20105,R_24,CT,7174,R_24,Y,N,N,Y,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y,N,N,Y,2416,206,1502,0,21167,53296,R_24,4124,R_24,49172,R_24,492,R_24,52,R_24,171,R_24,259,R_24,56,56,38,R_24,101,8,256,3,0,4786,R_24,929,975,474,R_24,2198,210,4226,560,0,0,0,33,R_24,1797,R_24,CT,2239,R_24,CT,2025,04,1,00,00,00,-93.7039872,38.04801177,29185,0.889,COUNTY,9848,43,43,29185480300,291854803001050,2904,-4,N,E,99.29,POINTADDRESS
MO,MO0114,MO0114,WEBB CITY PUBLIC LIBRARY,101 S LIBERTY ST,WEBB CITY,64870,2218,101 S LIBERTY ST,WEBB CITY,64870,2218,JASPER,4176734326,NO,LD,SO,Y,PL1,N,11/01/2023,10/31/2024,13031,R_24,13031,1,R_24,0,R_24,0,R_24,0,R_24,3.96,R_24,0.9,R_24,4.86,R_24,383874,R_24,26017,R_24,0,R_24,29989,R_24,439880,R_24,180311,R_24,73921,R_24,254232,R_24,25367,R_24,16583,R_24,9148,R_24,51098,R_24,128896,R_24,434226,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,29692,R_24,1263,R_24,2778,R_24,33786,R_24,53,R_24,2832,R_24,36000,R_24,ES,300,R_24,ES,4729,R_24,N,N,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,N,Y,Y,N,Y,10405,1245,4236,0,18609,49411,R_24,15886,R_24,33525,R_24,55,R_24,2562,R_24,3986,R_24,79,R_24,39,2,4,R_24,19,15,79,0,0,2056,R_24,1206,90,5,R_24,152,603,2056,0,0,0,0,12,R_24,3368,R_24,CT,984,R_24,ES,2025,04,1,00,00,00,-94.4652557,37.14459608,2978118,1,PLACE,126479,23,23,29097011400,290970114004020,2907,27900,0,E,98.49,POINTADDRESS
MO,MO0115,MO0115,LILBOURN MEMORIAL LIBRARY,210 E LEWIS AVE,LILBOURN,63862,M,PO BOX 282,LILBOURN,63862,M,NEW MADRID,5736882622,NO,LD,SO,Y,PL2,N,07/01/2023,06/30/2024,822,R_24,822,1,R_24,0,R_24,0,R_24,0,R_24,0.4,R_24,0,R_24,0.4,R_24,10238,R_24,3738,R_24,0,R_24,1108,R_24,15084,R_24,-9,H_24,-9,H_24,-9,H_24,44,R_24,0,R_24,0,R_24,44,R_24,-9,H_24,19185,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,8087,R_24,42,R_24,184,R_24,8313,R_24,0,R_24,812,R_24,112,R_24,ES,0,R_24,ES,257,R_24,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,0,0,0,0,97,1083,R_24,0,R_24,1083,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,0,0,R_24,0,0,0,0,0,0,R_24,0,0,0,R_24,0,0,0,0,0,0,0,4,R_24,1,R_24,ES,0,R_24,ES,2025,04,1,00,00,00,-89.61088954,36.59148523,2942536,0.827,PLACE,15212,43,43,29143960200,291439602002047,2908,-4,N,E,99.39,STREETADDRESS
MO,MO0116,MO0116,TEXAS COUNTY LIBRARY,117 W WALNUT ST,HOUSTON,65483,1252,117 W WALNUT ST,HOUSTON,65483,1252,TEXAS,4179672258,ME,LD,MO,Y,CO1,N,01/01/2023,12/31/2023,24487,R_24,24487,1,R_24,3,R_24,0,R_24,0,R_24,0.68,R_24,5.4,R_24,6.08,R_24,315988,R_24,64617,R_24,0,R_24,98560,R_24,479165,R_24,201532,R_24,15417,R_24,216949,R_24,20976,R_24,7276,R_24,3856,R_24,32108,R_24,120836,R_24,369893,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,85488,R_24,2318,R_24,9328,R_24,97204,R_24,70,R_24,8372,R_24,36400,R_24,ES,813,R_24,ES,7439,R_24,Y,N,N,Y,N,Y,Y,N,N,Y,N,N,N,N,Y,N,Y,Y,N,Y,9751,1173,6109,0,5303,36275,R_24,17033,R_24,19242,R_24,44,R_24,6628,R_24,6261,R_24,408,R_24,195,211,0,R_24,2,0,408,0,0,4126,R_24,1641,2448,0,R_24,37,0,4126,0,0,0,0,54,R_24,8820,R_24,ES,13868,R_24,ES,2025,04,1,00,00,00,-91.95713806,37.32798009,29215,1,COUNTY,25715,43,43,29215480302,292154803023009,2908,-4,N,E,98.49,POINTADDRESS
MO,MO0117,MO0117,BONNE TERRE MEMORIAL LIBRARY,5 SW MAIN ST,BONNE TERRE,63628,1741,5 SW MAIN ST,BONNE TERRE,63628,1741,ST. FRANCOIS,5733582260,NO,CI,SO,Y,PL1,N,10/01/2023,09/30/2024,6903,R_24,6903,1,R_24,0,R_24,0,R_24,0,R_24,1,R_24,1.33,R_24,2.33,R_24,128770,R_24,11378,R_24,2712,R_24,6660,R_24,149520,R_24,74207,R_24,14719,R_24,88926,R_24,10326,R_24,2123,R_24,2460,R_24,14909,R_24,45685,R_24,149520,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,18585,R_24,389,R_24,1113,R_24,20243,R_24,156,R_24,2080,R_24,9297,R_24,CT,292,R_24,CT,2002,R_24,Y,N,Y,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,Y,N,N,Y,1808,909,2542,0,3148,18209,R_24,5259,R_24,12950,R_24,2356,R_24,0,R_24,254,R_24,65,R_24,12,22,14,R_24,10,7,64,1,0,739,R_24,72,95,30,R_24,66,476,729,10,0,0,0,11,R_24,1245,R_24,CT,1953,R_24,ES,2025,04,1,00,00,00,-90.5536804,37.9201851,2907102,1,PLACE,67503,32,32,29187950300,291879503003001,2908,22100,1,E,99.43,POINTADDRESS
MO,MO0118,MO0118,DULANY MEMORIAL LIBRARY,501 S BROADWAY,SALISBURY,65281,1124,501 S BROADWAY,SALISBURY,65281,1124,CHARITON,6603885712,ME,LD,SO,Y,PL1,N,07/01/2023,06/30/2024,1563,R_24,1563,1,R_24,0,R_24,0,R_24,0,R_24,0.68,R_24,0.13,R_24,0.81,R_24,52020,R_24,4912,R_24,71,R_24,21523,R_24,78526,R_24,-9,H_24,-9,H_24,-9,H_24,2899,R_24,2478,R_24,240,R_24,5617,R_24,-9,H_24,48394,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,12314,R_24,0,R_24,1320,R_24,13679,R_24,45,R_24,1328,R_24,5790,R_24,ES,780,R_24,ES,1865,R_24,N,N,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,N,N,Y,N,N,Y,1209,66,1278,0,946,9708,R_24,2553,R_24,7155,R_24,89,R_24,1065,R_24,545,R_24,6,R_24,0,3,0,R_24,0,3,5,1,0,347,R_24,0,77,0,R_24,0,270,128,219,0,0,0,10,R_24,414,R_24,ES,1540,R_24,ES,2025,04,1,00,00,00,-92.80153651,39.42063135,2965450,1,PLACE,7397,43,43,29041470300,290414703003076,2906,-4,N,E,98.47,POINTADDRESS
MO,MO0119,MO0119,LAPLATA PUBLIC LIBRARY,103 E MOORE ST,LA PLATA,63549,1253,113 S. GEX ST.,LA PLATA,63549,1241,MACON,6603324945,NO,LD,SO,Y,PL1,N,07/01/2023,06/30/2024,1257,R_24,1257,1,R_24,0,R_24,0,R_24,0,R_24,0.43,R_24,0,R_24,0.43,R_24,22630,R_24,4385,R_24,0,R_24,2582,R_24,29597,R_24,-9,H_24,-9,H_24,-9,H_24,3546,R_24,0,R_24,0,R_24,3546,R_24,-9,H_24,23346,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,20177,R_24,184,R_24,693,R_24,21054,R_24,0,R_24,832,R_24,1234,R_24,CT,208,R_24,ES,605,R_24,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,1442,3535,R_24,0,R_24,3535,R_24,0,R_24,0,R_24,120,R_24,32,R_24,31,0,0,R_24,0,1,0,32,0,680,R_24,530,0,0,R_24,0,150,0,680,0,0,0,4,R_24,64,R_24,CT,53,R_24,ES,2025,04,1,00,00,00,-92.49133292,40.02343373,2940682,1,PLACE,15177,43,43,29121960100,291219601001051,2906,-4,N,E,98.49,POINTADDRESS
MO,MO0120,MO0120,MOUND CITY PUBLIC LIBRARY,207 E SIXTH ST,MOUND CITY,64470,1209,PO BOX 93,MOUND CITY,64470,M,HOLT,6604425700,NO,LD,SO,Y,PL1,N,07/01/2023,06/30/2024,1004,R_24,1004,1,R_24,0,R_24,0,R_24,0,R_24,0.75,R_24,0.33,R_24,1.08,R_24,76558,R_24,4076,R_24,6109,R_24,0,R_24,86743,R_24,-9,H_24,-9,H_24,-9,H_24,13182,R_24,1225,R_24,458,R_24,14865,R_24,-9,H_24,68632,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,11073,R_24,176,R_24,529,R_24,11823,R_24,45,R_24,1515,R_24,7488,R_24,ES,205,R_24,ES,839,R_24,N,N,N,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,Y,N,Y,Y,398,93,238,0,8449,13217,R_24,729,R_24,12488,R_24,142,R_24,48,R_24,169,R_24,112,R_24,49,55,6,R_24,0,2,112,0,0,1842,R_24,436,1228,19,R_24,0,159,1842,0,0,0,0,10,R_24,1630,R_24,ES,1026,R_24,ES,2025,04,1,00,00,00,-95.23051334,40.13236705,2950312,1,PLACE,4241,43,43,29087960200,290879602002066,2906,-4,N,E,98.49,STREETADDRESS
MO,MO0121,MO0121,CARTHAGE PUBLIC LIBRARY,612 S GARRISON AVE,CARTHAGE,64836,1752,612 S GARRISON AVE,CARTHAGE,64836,1752,JASPER,4172377040,ME,LD,SO,Y,PL1,N,07/01/2023,06/30/2024,15522,R_24,15522,1,R_24,0,R_24,0,R_24,1.25,R_24,4,R_24,13.1,R_24,17.1,R_24,823513,R_24,24261,R_24,19001,R_24,243983,R_24,1110758,R_24,550000,R_24,95707,R_24,645707,R_24,40996,R_24,3718,R_24,5995,R_24,50709,R_24,343984,R_24,1040400,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,14000,R_24,54940,R_24,1528,R_24,2499,R_24,59022,R_24,55,R_24,2652,R_24,31200,R_24,CT,125,R_24,ES,10970,R_24,N,N,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,Y,Y,N,N,Y,9599,2104,6331,0,28299,70391,R_24,18034,R_24,52357,R_24,57,R_24,4204,R_24,5221,R_24,83,R_24,52,16,0,R_24,1,14,81,2,0,3611,R_24,1829,197,0,R_24,850,735,2651,960,0,0,0,27,R_24,10347,R_24,CT,3578,R_24,CT,2025,04,1,00,00,00,-94.31404868,37.1744613,2911656,1,PLACE,126479,31,31,29097011600,290970116004051,2907,27900,0,E,98.49,POINTADDRESS
MO,MO0122,MO0122,BOLLINGER COUNTY LIBRARY,207 MAYFIELD DR.,MARBLE HILL,63764,8342,PO BOX 919,MARBLE HILL,63764,M,BOLLINGER,5732382713,NO,LD,SO,Y,CO1,N,01/01/2023,12/31/2023,10567,R_24,10567,1,R_24,0,R_24,0,R_24,0,R_24,2.73,R_24,0,R_24,2.73,R_24,173725,R_24,28778,R_24,3947,R_24,21384,R_24,227834,R_24,114319,R_24,8745,R_24,123064,R_24,4522,R_24,0,R_24,113,R_24,4635,R_24,51960,R_24,179659,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,3029,R_24,46278,R_24,578,R_24,3514,R_24,50370,R_24,0,R_24,1716,R_24,9880,R_24,ES,1632,R_24,ES,5598,R_24,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,0,0,0,0,5532,26116,R_24,0,R_24,26116,R_24,0,R_24,2872,R_24,1770,R_24,86,R_24,52,8,0,R_24,24,2,86,0,0,1183,R_24,680,245,0,R_24,212,46,1183,0,0,0,0,20,R_24,1664,R_24,ES,5072,R_24,ES,2025,04,1,00,00,00,-89.97453398,37.3088273,29017,1,COUNTY,10610,42,42,29017950200,290179502004022,2908,16020,0,E,98.48,STREETADDRESS
MO,MO0123,MO0123,CARUTHERSVILLE PUBLIC LIBRARY,707 W 13TH ST,CARUTHERSVILLE,63830,2113,707 W 13TH ST,CARUTHERSVILLE,63830,2113,PEMISCOT,5733332480,ME,LD,SO,Y,PL1,N,07/01/2023,06/30/2024,5562,R_24,5562,1,R_24,0,R_24,0,R_24,0.05,R_24,2,R_24,2.8,R_24,4.8,R_24,265109,R_24,9276,R_24,2847,R_24,23163,R_24,300395,R_24,103874,R_24,26956,R_24,130830,R_24,20142,R_24,23000,R_24,17397,R_24,60539,R_24,63997,R_24,255366,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,28305,R_24,674,R_24,2215,R_24,31256,R_24,62,R_24,2548,R_24,21595,R_24,ES,7651,R_24,ES,6069,R_24,N,Y,N,Y,N,N,Y,N,N,Y,N,Y,N,N,N,Y,Y,N,N,Y,2539,24,939,77,5521,30267,R_24,3579,R_24,26688,R_24,10,R_24,3288,R_24,1617,R_24,319,R_24,22,72,1,R_24,224,0,319,0,0,1315,R_24,212,575,8,R_24,520,0,1315,0,0,0,0,22,R_24,4213,R_24,ES,8832,R_24,ES,2025,04,1,00,00,00,-89.66480653,36.18474377,2911692,1,PLACE,14407,33,33,29155470400,291554704004012,2908,-4,N,E,98.49,STREETADDRESS
MO,MO0124,MO0124,STEELE PUBLIC LIBRARY,108 E MAIN ST,STEELE,63877,1528,108 E MAIN ST,STEELE,63877,1528,PEMISCOT,5736953561,NO,LD,SO,Y,PL1,N,07/01/2023,06/30/2024,1853,R_24,1853,1,R_24,0,R_24,0,R_24,0,R_24,0.4,R_24,0,R_24,0.4,R_24,24472,R_24,7951,R_24,0,R_24,0,R_24,32423,R_24,-9,H_24,-9,H_24,-9,H_24,1587,R_24,1795,R_24,0,R_24,3382,R_24,-9,H_24,18071,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,7912,R_24,0,R_24,0,R_24,7912,R_24,0,R_24,832,R_24,1507,R_24,CT,46,R_24,ES,131,R_24,N,N,N,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,219,13,149,0,223,1400,R_24,381,R_24,1019,R_24,0,R_24,0,R_24,0,R_24,2,R_24,0,1,1,R_24,0,0,2,0,0,40,R_24,0,32,8,R_24,0,0,40,0,0,0,0,5,R_24,270,R_24,CT,98,R_24,ES,2025,04,1,00,00,00,-89.8294144,36.08380508,2970558,1,PLACE,14407,42,42,29155470600,291554706002027,2908,-4,N,E,98.49,POINTADDRESS
MO,MO0125,MO0125,POPLAR BLUFF MUNICIPAL LIBRARY DISTRICT,318 N MAIN ST,POPLAR BLUFF,63901,5199,318 N MAIN ST,POPLAR BLUFF,63901,5199,BUTLER,5736868639,ME,LD,MO,Y,PL1,N,01/01/2023,12/31/2023,16225,R_24,16225,1,R_24,1,R_24,0,R_24,3,R_24,5,R_24,9.4,R_24,14.4,R_24,1605303,R_24,25056,R_24,4647,R_24,136850,R_24,1771856,R_24,609908,R_24,163213,R_24,773121,R_24,48455,R_24,57753,R_24,11733,R_24,117941,R_24,489984,R_24,1381046,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,265292,R_24,45023,R_24,1642,R_24,7876,R_24,54610,R_24,69,R_24,4036,R_24,69488,R_24,CT,21068,R_24,ES,13309,R_24,N,Y,Y,Y,N,Y,Y,N,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,24022,2043,23231,3025,42669,156148,R_24,52321,R_24,103827,R_24,239,R_24,8232,R_24,9700,R_24,294,R_24,86,49,57,R_24,82,20,220,74,0,7773,R_24,2458,2639,461,R_24,1581,634,5005,2768,0,0,0,28,R_24,14225,R_24,CT,21158,R_24,CT,2025,04,1,00,00,00,-90.39247126,36.7581253,2959096,1,PLACE,41814,33,33,29023950500,290239505003015,2908,38740,1,E,98.49,POINTADDRESS
MO,MO0126,MO0126,DUNKLIN COUNTY LIBRARY,209 N MAIN ST,KENNETT,63857,2032,209 N MAIN ST,KENNETT,63857,2032,DUNKLIN,5738883561,NO,LD,MO,Y,CO1,N,01/01/2023,12/31/2023,28283,R_24,28283,1,R_24,7,R_24,0,R_24,0,R_24,11.9,R_24,0.4,R_24,12.3,R_24,866850,R_24,64713,R_24,2500,R_24,33392,R_24,967455,R_24,428427,R_24,49199,R_24,477626,R_24,73288,R_24,7890,R_24,2087,R_24,83265,R_24,213601,R_24,774492,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,498971,R_24,232655,R_24,271,R_24,1000,R_24,233926,R_24,0,R_24,10348,R_24,95400,R_24,ES,5820,R_24,ES,18200,R_24,Y,N,N,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,Y,N,N,Y,3841,1038,2756,0,18559,211738,R_24,7635,R_24,204103,R_24,0,R_24,61,R_24,6,R_24,139,R_24,24,44,14,R_24,45,12,106,17,16,3807,R_24,365,1470,270,R_24,1375,327,2997,520,290,24,987,77,R_24,31500,R_24,ES,18200,R_24,ES,2025,04,1,00,00,00,-90.05687721,36.23781589,29069,1,COUNTY,27002,33,42,29069360500,290693605002018,2908,28380,1,E,98.49,POINTADDRESS
MO,MO0127,MO0127,SIKESTON PUBLIC LIBRARY,121 E NORTH ST,SIKESTON,63801,M,PO BOX 1279,SIKESTON,63801,M,SCOTT,5734714140,ME,LD,SO,Y,PL2,N,07/01/2023,06/30/2024,14435,R_24,14435,1,R_24,0,R_24,0,R_24,0,R_24,2,R_24,3.1,R_24,5.1,R_24,333394,R_24,22446,R_24,8135,R_24,109656,R_24,473631,R_24,183455,R_24,63212,R_24,246667,R_24,22492,R_24,5994,R_24,440,R_24,28926,R_24,84031,R_24,359624,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,32500,R_24,48582,R_24,1200,R_24,391,R_24,50199,R_24,26,R_24,2808,R_24,20176,R_24,ES,260,R_24,ES,7497,R_24,Y,N,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,N,N,Y,N,N,Y,5393,987,3938,0,9230,33264,R_24,10318,R_24,22946,R_24,4,R_24,3729,R_24,1388,R_24,181,R_24,104,61,3,R_24,12,1,117,64,0,5526,R_24,3203,2171,36,R_24,83,33,2741,2785,0,0,0,4,R_24,1128,R_24,CT,7498,R_24,ES,2025,04,1,00,00,00,-89.58967313,36.87878056,2967790,0.886,PLACE,37957,32,32,29201781300,292017813002038,2908,43460,1,E,98.49,STREETADDRESS
MO,MO0128,MO0128,RIVERSIDE REGIONAL LIBRARY,1997 E JACKSON BLVD,JACKSON,63755,2947,PO BOX 389,JACKSON,63755,M,CAPE GIRARDEAU,5732438141,NO,LD,MO,Y,MC3,N,01/01/2023,12/31/2023,85846,R_24,85846,1,R_24,5,R_24,0,R_24,2,R_24,7.8,R_24,11.63,R_24,19.43,R_24,1686265,R_24,140232,R_24,8717,R_24,150999,R_24,1986213,R_24,685773,R_24,233094,R_24,918867,R_24,99763,R_24,18585,R_24,11403,R_24,129751,R_24,386351,R_24,1434969,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,107495,R_24,145742,R_24,4561,R_24,18563,R_24,169133,R_24,267,R_24,11128,R_24,148395,R_24,CT,24010,R_24,CT,41138,R_24,Y,N,Y,Y,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,Y,Y,Y,15270,3275,14066,0,65251,184623,R_24,32611,R_24,152012,R_24,267,R_24,22865,R_24,18796,R_24,876,R_24,215,209,118,R_24,316,18,857,7,12,17915,R_24,6448,5750,1050,R_24,4451,216,17181,698,36,0,0,53,R_24,6386,R_24,CT,15000,R_24,ES,2025,04,1,00,00,00,-89.6462326,37.37047571,M,-1,MULTI-COUNTY,83658,23,42,29031880502,290318805021019,2908,16020,0,E,99.52,POINTADDRESS
MO,MO0130,MO0130,CHAFFEE PUBLIC LIBRARY,202 WRIGHT AVE,CHAFFEE,63740,1129,202 WRIGHT AVE,CHAFFEE,63740,1129,SCOTT,5738873298,NO,LD,SO,Y,PL1,N,04/01/2023,03/31/2024,3057,R_24,3057,1,R_24,0,R_24,0,R_24,0,R_24,1.25,R_24,0,R_24,1.25,R_24,72787,R_24,6290,R_24,0,R_24,811,R_24,79888,R_24,-9,H_24,-9,H_24,-9,H_24,11911,R_24,0,R_24,1797,R_24,13708,R_24,-9,H_24,74810,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,9902,R_24,132,R_24,1514,R_24,11548,R_24,0,R_24,2236,R_24,5864,R_24,ES,1785,R_24,ES,2946,R_24,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,3016,10000,R_24,0,R_24,10000,R_24,0,R_24,114,R_24,42,R_24,63,R_24,24,30,0,R_24,0,9,52,11,0,1466,R_24,856,438,0,R_24,0,172,1291,175,0,0,0,5,R_24,2489,R_24,ES,2029,R_24,ES,2025,04,1,00,00,00,-89.65701298,37.18170544,2912988,1,PLACE,37957,42,42,29201780200,292017802002047,2908,43460,1,E,98.48,POINTADDRESS
MO,MO0132,MO0132,NEW MADRID COUNTY LIBRARY,309 E MAIN ST,PORTAGEVILLE,63873,1698,309 E MAIN ST,PORTAGEVILLE,63873,1698,NEW MADRID,5733793583,NO,LD,MO,Y,CO3,N,01/01/2023,12/31/2023,14829,R_24,14829,1,R_24,6,R_24,0,R_24,0,R_24,1,R_24,7.35,R_24,8.35,R_24,639996,R_24,34434,R_24,0,R_24,49853,R_24,724283,R_24,261269,R_24,56681,R_24,317950,R_24,39184,R_24,3718,R_24,4529,R_24,47431,R_24,137500,R_24,502881,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,0,R_24,99082,R_24,623,R_24,7294,R_24,106999,R_24,0,R_24,8160,R_24,14612,R_24,ES,501,R_24,CT,4635,R_24,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,N,Y,N,N,Y,3709,0,0,0,3003,23925,R_24,3709,R_24,20216,R_24,0,R_24,0,R_24,0,R_24,28,R_24,0,28,0,R_24,0,0,28,0,0,483,R_24,0,483,0,R_24,0,0,483,0,0,0,0,8,R_24,653,R_24,ES,4260,R_24,ES,2025,04,1,00,00,00,-89.69886014,36.42537686,29143,0.902,COUNTY,15212,43,43,29143960600,291439606002049,2908,-4,N,E,99.39,POINTADDRESS
